Identifier,ST,Pool,Quarter,Year,Period,Units,Scripts,Total Amount,Market Share,PDL Status
0,MD,TOP$,2,2019,20192.00,217.5,143,80229.18,0.256272401,0
0,MD,TOP$,2,2019,20192.00,141,129,78227.16,0.231182796,0
1,MD,TOP$,2,2019,20192.00,0,0,0,0.231182796,0
0,MD,TOP$,2,2019,20192.00,0,0,0,0.231182796,0
0,MD,TOP$,2,2019,20192.00,0,0,0,0.231182796,0
1,ME,SSDC,2,2019,20192.00,43,42,25064.69,0.788461538,0
1,ME,SSDC,2,2019,20192.00,201,163,113655.78,0.788461538,0
1,ME,SSDC,2,2019,20192.00,21,14,7907.36,0.053846154,0
1,ME,SSDC,2,2019,20192.00,57,41,31983.26,0.157692308,0
1,ME,SSDC,2,2019,20192.00,0,0,0,0.157692308,0
0,MI,NMPI,2,2019,20192.00,89,89,49843.65,0.877708978,0
1,MI,NMPI,2,2019,20192.00,14,14,3405.37,0.877708978,0
1,MI,NMPI,2,2019,20192.00,60,49,17881.51,0.877708978,0
0,MI,NMPI,2,2019,20192.00,426,415,240054.5,0.877708978,0
0,MI,NMPI,2,2019,20192.00,49.5,29,18996.51,0.044891641,0
1,MI,NMPI,2,2019,20192.00,0,0,0,0.044891641,0
1,MI,NMPI,2,2019,20192.00,0,0,0,0.077399381,0
0,MI,NMPI,2,2019,20192.00,64,50,36567.22,0.077399381,0
1,MI,NMPI,2,2019,20192.00,0,0,0,0.077399381,0
1,MN,NMPI,2,2019,20192.00,0,0,0,0.473227207,0
0,MN,NMPI,2,2019,20192.00,64,64,37199.89,0.473227207,0
1,MN,NMPI,2,2019,20192.00,0,0,0,0.473227207,0
0,MN,NMPI,2,2019,20192.00,290,263,169087.79,0.473227207,0
1,MN,NMPI,2,2019,20192.00,0,0,0,0.198263386,0
0,MN,NMPI,2,2019,20192.00,205.5,137,80623.89,0.198263386,0
0,MN,NMPI,2,2019,20192.00,239,201,142706.15,0.328509407,0
0,MN,NMPI,2,2019,20192.00,0,0,0,0.328509407,0
1,MN,NMPI,2,2019,20192.00,34,26,20369.43,0.328509407,0
0,MN,NMPI,2,2019,20192.00,0,0,0,0.328509407,0
1,MO,Independent,2,2019,20192.00,52,52,29113.59,0.712328767,0
1,MO,Independent,2,2019,20192.00,416,364,232766.75,0.712328767,0
1,MO,Independent,2,2019,20192.00,96,62,36401.35,0.106164384,0
1,MO,Independent,2,2019,20192.00,130,106,73481.92,0.181506849,0
1,MO,Independent,2,2019,20192.00,0,0,0,0.181506849,0
1,MO,Independent,2,2019,20192.00,0,0,0,0.181506849,0
1,MS,SSDC,2,2019,20192.00,0,0,0,0.613924051,0
0,MS,SSDC,2,2019,20192.00,22,22,12706.47,0.613924051,0
0,MS,SSDC,2,2019,20192.00,72,62,40822.7,0.613924051,0
1,MS,SSDC,2,2019,20192.00,14,13,7948.41,0.613924051,0
0,MS,SSDC,2,2019,20192.00,53.5,36,20196.09,0.227848101,0
1,MS,SSDC,2,2019,20192.00,0,0,0,0.227848101,0
1,MS,SSDC,2,2019,20192.00,0,0,0,0.158227848,0
0,MS,SSDC,2,2019,20192.00,0,0,0,0.158227848,0
0,MS,SSDC,2,2019,20192.00,26,25,14676.11,0.158227848,0
0,MS,SSDC,2,2019,20192.00,0,0,0,0.158227848,0
1,MT,NMPI,2,2019,20192.00,17,17,10002.61,0.542253521,0
1,MT,NMPI,2,2019,20192.00,63,60,36638.66,0.542253521,0
1,MT,NMPI,2,2019,20192.00,58.5,35,22763.26,0.246478873,0
1,MT,NMPI,2,2019,20192.00,42,30,24471.84,0.211267606,1
1,MT,NMPI,2,2019,20192.00,0,0,0,0.211267606,1
1,NC,NMPI,2,2019,20192.00,198,198,113842.63,0.650161464,0
1,NC,NMPI,2,2019,20192.00,444,406,247815.74,0.650161464,0
1,NC,NMPI,2,2019,20192.00,300.75,187,111433.94,0.201291712,0
1,NC,NMPI,2,2019,20192.00,154,138,85417.32,0.148546825,0
1,NC,NMPI,2,2019,20192.00,0,0,0,0.148546825,0
1,NC,NMPI,2,2019,20192.00,0,0,0,0.148546825,0
0,ND,SSDC,2,2019,20192.00,0,0,0,0,0
1,ND,SSDC,2,2019,20192.00,0,0,0,0,0
0,ND,SSDC,2,2019,20192.00,0,0,0,0,0
1,ND,SSDC,2,2019,20192.00,0,0,0,0,0
1,ND,SSDC,2,2019,20192.00,0,0,0,0,1
0,ND,SSDC,2,2019,20192.00,0,0,0,0,1
0,ND,SSDC,2,2019,20192.00,0,0,0,0,1
1,ND,SSDC,2,2019,20192.00,0,0,0,0,1
1,ND,SSDC,2,2019,20192.00,0,0,0,0,1
0,NE,TOP$,2,2019,20192.00,32,32,18428.13,0.672727273,0
0,NE,TOP$,2,2019,20192.00,92,79,51560.24,0.672727273,0
0,NE,TOP$,2,2019,20192.00,19.5,13,7436.59,0.078787879,0
0,NE,TOP$,2,2019,20192.00,43,41,24843.04,0.248484848,0
0,NE,TOP$,2,2019,20192.00,0,0,0,0.248484848,0
0,NH,NMPI,2,2019,20192.00,62,62,34514.31,0.572115385,0
0,NH,NMPI,2,2019,20192.00,61,57,33884.64,0.572115385,0
0,NH,NMPI,2,2019,20192.00,94.5,63,34210.61,0.302884615,0
0,NH,NMPI,2,2019,20192.00,33,26,18626.24,0.125,0
0,NJ,Independent,2,2019,20192.00,42,40,20325.96,0.613636364,0
1,NJ,Independent,2,2019,20192.00,0,0,0,0.613636364,0
0,NJ,Independent,2,2019,20192.00,192,176,106936.15,0.613636364,0
1,NJ,Independent,2,2019,20192.00,0,0,0,0.613636364,0
0,NJ,Independent,2,2019,20192.00,88.5,53,32283.74,0.150568182,0
1,NJ,Independent,2,2019,20192.00,0,0,0,0.150568182,0
0,NJ,Independent,2,2019,20192.00,92,83,51438.23,0.235795455,0
1,NJ,Independent,2,2019,20192.00,0,0,0,0.235795455,0
0,NJ,Independent,2,2019,20192.00,0,0,0,0.235795455,0
0,NM,Independent,2,2019,20192.00,13,13,7560.84,1,0
1,NM,Independent,2,2019,20192.00,0,0,0,1,0
0,NM,Independent,2,2019,20192.00,51,46,29494.9,1,0
1,NM,Independent,2,2019,20192.00,0,0,0,0,0
1,NM,Independent,2,2019,20192.00,0,0,0,0,0
0,NV,NMPI,2,2019,20192.00,43,43,24727.93,0.605263158,0
1,NV,NMPI,2,2019,20192.00,37,36,19942.96,0.605263158,0
1,NV,NMPI,2,2019,20192.00,168,120,94242.12,0.605263158,0
0,NV,NMPI,2,2019,20192.00,112,100,64918.81,0.605263158,0
0,NV,NMPI,2,2019,20192.00,87,58,33441.42,0.234817814,0
1,NV,NMPI,2,2019,20192.00,93,58,34538.8,0.234817814,0
1,NV,NMPI,2,2019,20192.00,32,28,18000.28,0.159919028,0
0,NV,NMPI,2,2019,20192.00,56,51,31664.86,0.159919028,0
1,NV,NMPI,2,2019,20192.00,0,0,0,0.159919028,0
0,NV,NMPI,2,2019,20192.00,0,0,0,0.159919028,0
1,NY,NMPI,2,2019,20192.00,0,0,0,0.63003663,0
0,NY,NMPI,2,2019,20192.00,307,307,172010.06,0.63003663,0
1,NY,NMPI,2,2019,20192.00,58,50,32671.26,0.63003663,0
0,NY,NMPI,2,2019,20192.00,931,847,521793.05,0.63003663,0
0,NY,NMPI,2,2019,20192.00,583.5,359,216476.11,0.199895343,0
1,NY,NMPI,2,2019,20192.00,40.5,23,15200.98,0.199895343,0
0,NY,NMPI,2,2019,20192.00,352,308,196778.86,0.170068027,0
0,NY,NMPI,2,2019,20192.00,0,0,0,0.170068027,0
1,NY,NMPI,2,2019,20192.00,0,0,0,0.170068027,0
1,NY,NMPI,2,2019,20192.00,0,0,0,0.170068027,0
0,NY,NMPI,2,2019,20192.00,0,0,0,0.170068027,0
0,NY,NMPI,2,2019,20192.00,17,17,9528.36,0.170068027,0
0,OH,SSDC,2,2019,20192.00,408,407,232639.02,0.637712789,0
1,OH,SSDC,2,2019,20192.00,0,0,0,0.637712789,0
0,OH,SSDC,2,2019,20192.00,1121,1021,638032.89,0.637712789,0
1,OH,SSDC,2,2019,20192.00,35,33,19736.75,0.637712789,0
1,OH,SSDC,2,2019,20192.00,21,14,7871.22,0.186817983,0
0,OH,SSDC,2,2019,20192.00,636,414,242821.18,0.186817983,0
0,OH,SSDC,2,2019,20192.00,448,386,255168.21,0.175469227,0
1,OH,SSDC,2,2019,20192.00,0,0,0,0.175469227,0
0,OH,SSDC,2,2019,20192.00,0,0,0,0.175469227,0
0,OH,SSDC,2,2019,20192.00,18,16,10230.45,0.175469227,0
1,OK,SSDC,2,2019,20192.00,0,0,0,0,0
1,OK,SSDC,2,2019,20192.00,0,0,0,0,0
1,OK,SSDC,2,2019,20192.00,62,57,34943.41,1,0
1,OK,SSDC,2,2019,20192.00,0,0,0,1,0
1,OK,SSDC,2,2019,20192.00,0,0,0,1,0
1,OR,SSDC,2,2019,20192.00,0,0,0,0.848101266,0
0,OR,SSDC,2,2019,20192.00,66,66,37512.81,0.848101266,0
1,OR,SSDC,2,2019,20192.00,0,0,0,0.848101266,0
0,OR,SSDC,2,2019,20192.00,221,202,124793.77,0.848101266,0
0,OR,SSDC,2,2019,20192.00,21,14,8249.81,0.044303797,0
1,OR,SSDC,2,2019,20192.00,0,0,0,0.044303797,0
0,OR,SSDC,2,2019,20192.00,36,34,20034.68,0.107594937,0
1,OR,SSDC,2,2019,20192.00,0,0,0,0.107594937,0
1,OR,SSDC,2,2019,20192.00,0,0,0,0.107594937,0
0,OR,SSDC,2,2019,20192.00,0,0,0,0.107594937,0
0,PA,SSDC,2,2019,20192.00,314,310,171942.37,0.588520971,0
0,PA,SSDC,2,2019,20192.00,1157,1023,645344.5,0.588520971,0
1,PA,SSDC,2,2019,20192.00,0,0,0,0.588520971,0
0,PA,SSDC,2,2019,20192.00,639,408,238464.03,0.186313466,0
1,PA,SSDC,2,2019,20192.00,27,14,9980.82,0.186313466,0
1,PA,SSDC,2,2019,20192.00,0,0,0,0.225165563,0
0,PA,SSDC,2,2019,20192.00,615,497,341074.94,0.225165563,0
0,PA,SSDC,2,2019,20192.00,0,0,0,0.225165563,0
0,PA,SSDC,2,2019,20192.00,18,13,10014.53,0.225165563,0
0,RI,NMPI,2,2019,20192.00,0,0,0,0.252173913,0
0,RI,NMPI,2,2019,20192.00,29,29,15243.75,0.252173913,0
1,RI,NMPI,2,2019,20192.00,0,0,0,0.252173913,0
0,RI,NMPI,2,2019,20192.00,57,38,21306.86,0.330434783,0
0,RI,NMPI,2,2019,20192.00,55,48,31030.18,0.417391304,0
0,RI,NMPI,2,2019,20192.00,0,0,0,0.417391304,0
0,SC,NMPI,2,2019,20192.00,16,16,9206.16,0.6,0
1,SC,NMPI,2,2019,20192.00,0,0,0,0.6,0
1,SC,NMPI,2,2019,20192.00,13,13,6462.8,0.6,0
0,SC,NMPI,2,2019,20192.00,102,97,54097.03,0.6,0
0,SC,NMPI,2,2019,20192.00,96,48,27132.44,0.228571429,0
1,SC,NMPI,2,2019,20192.00,0,0,0,0.228571429,0
0,SC,NMPI,2,2019,20192.00,39,36,21669.88,0.171428571,0
0,SC,NMPI,2,2019,20192.00,0,0,0,0.171428571,0
1,SD,SSDC,2,2019,20192.00,0,0,0,1,0
1,SD,SSDC,2,2019,20192.00,37,37,21007.12,1,0
1,SD,SSDC,2,2019,20192.00,0,0,0,0,0
1,SD,SSDC,2,2019,20192.00,0,0,0,0,0
1,SD,SSDC,2,2019,20192.00,0,0,0,0,0
1,TN,Independent,2,2019,20192.00,131,130,73858.63,0.644407346,0
1,TN,Independent,2,2019,20192.00,791,642,444599.59,0.644407346,0
1,TN,Independent,2,2019,20192.00,283.5,187,105974.09,0.156093489,0
1,TN,Independent,2,2019,20192.00,230,220,128621.7,0.199499165,0
1,TN,Independent,2,2019,20192.00,20,19,11278.98,0.199499165,0
0,TX,Independent,2,2019,20192.00,233,199,131601.43,0.330564784,0
0,TX,Independent,2,2019,20192.00,418.5,273,158383.22,0.453488372,0
1,TX,Independent,2,2019,20192.00,0,0,0,0.453488372,0
0,TX,Independent,2,2019,20192.00,145,130,82182.5,0.215946844,0
1,TX,Independent,2,2019,20192.00,0,0,0,0.215946844,0
0,UT,SSDC,2,2019,20192.00,0,0,0,0.535353535,1
1,UT,SSDC,2,2019,20192.00,0,0,0,0.535353535,1
1,UT,SSDC,2,2019,20192.00,19,13,10702.77,0.535353535,1
0,UT,SSDC,2,2019,20192.00,42,40,24539.38,0.535353535,1
0,UT,SSDC,2,2019,20192.00,70.5,46,26844.42,0.464646465,0
0,UT,SSDC,2,2019,20192.00,0,0,0,0,0
1,VA,NMPI,2,2019,20192.00,0,0,0,0.636276392,0
0,VA,NMPI,2,2019,20192.00,114,111,64040.11,0.636276392,0
1,VA,NMPI,2,2019,20192.00,0,0,0,0.636276392,0
0,VA,NMPI,2,2019,20192.00,617,552,347038.21,0.636276392,0
0,VA,NMPI,2,2019,20192.00,325.5,201,121847.09,0.192898273,0
1,VA,NMPI,2,2019,20192.00,0,0,0,0.192898273,0
1,VA,NMPI,2,2019,20192.00,0,0,0,0.170825336,0
0,VA,NMPI,2,2019,20192.00,0,0,0,0.170825336,0
0,VA,NMPI,2,2019,20192.00,210,178,117925.19,0.170825336,0
0,VA,NMPI,2,2019,20192.00,0,0,0,0.170825336,0
1,VT,SSDC,2,2019,20192.00,71,71,40345.33,0.626666667,0
1,VT,SSDC,2,2019,20192.00,77,70,40752.74,0.626666667,0
1,VT,SSDC,2,2019,20192.00,45,30,16889.4,0.133333333,0
1,VT,SSDC,2,2019,20192.00,81,54,45296.43,0.24,0
0,WA,TOP$,2,2019,20192.00,143,143,79718.65,0.614609572,0
0,WA,TOP$,2,2019,20192.00,379,345,208684.67,0.614609572,0
1,WA,TOP$,2,2019,20192.00,0,0,0,0.614609572,0
0,WA,TOP$,2,2019,20192.00,355.5,236,130366.91,0.297229219,0
1,WA,TOP$,2,2019,20192.00,0,0,0,0.297229219,0
0,WA,TOP$,2,2019,20192.00,82,70,45428.58,0.088161209,0
0,WA,TOP$,2,2019,20192.00,0,0,0,0.088161209,0
1,WI,TOP$,2,2019,20192.00,105,105,61472.99,0.694894147,0
1,WI,TOP$,2,2019,20192.00,475,453,271257.05,0.694894147,0
1,WI,TOP$,2,2019,20192.00,178.5,115,67432.66,0.143212951,0
0,WI,TOP$,2,2019,20192.00,0,0,0,0.143212951,0
1,WI,TOP$,2,2019,20192.00,176,130,99525.06,0.161892902,0
1,WI,TOP$,2,2019,20192.00,0,0,0,0.161892902,0
1,WV,SSDC,2,2019,20192.00,21,21,12229.3,0.518181818,0
1,WV,SSDC,2,2019,20192.00,99,93,55924.81,0.518181818,0
1,WV,SSDC,2,2019,20192.00,66,44,24839.47,0.2,0
1,WV,SSDC,2,2019,20192.00,75,62,42084.13,0.281818182,0
1,WY,SSDC,2,2019,20192.00,0,0,0,0.536585366,0
1,WY,SSDC,2,2019,20192.00,23,22,12970.98,0.536585366,0
1,WY,SSDC,2,2019,20192.00,28.5,19,10675.15,0.463414634,0
1,WY,SSDC,2,2019,20192.00,0,0,0,0,0
1,AK,NMPI,3,2019,20193.00,0,0,0,0.578947368,0
1,AK,NMPI,3,2019,20193.00,83,77,46294.94,0.578947368,0
1,AK,NMPI,3,2019,20193.00,84,56,31390.64,0.421052632,0
1,AL,Independent,3,2019,20193.00,143,143,82430.31,0.614564831,1
1,AL,Independent,3,2019,20193.00,214,203,124498.45,0.614564831,1
1,AL,Independent,3,2019,20193.00,155.5,104,59945.1,0.184724689,0
1,AL,Independent,3,2019,20193.00,0,0,0,0.20071048,1
1,AL,Independent,3,2019,20193.00,122,113,72598.56,0.20071048,1
1,AR,NMPI,3,2019,20193.00,0,0,0,0,0
0,AR,NMPI,3,2019,20193.00,0,0,0,0,0
0,AR,NMPI,3,2019,20193.00,0,0,0,0,0
1,AR,NMPI,3,2019,20193.00,0,0,0,0,0
1,AR,NMPI,3,2019,20193.00,0,0,0,0,0
0,AR,NMPI,3,2019,20193.00,0,0,0,0,0
0,AR,NMPI,3,2019,20193.00,0,0,0,0,0
1,AR,NMPI,3,2019,20193.00,0,0,0,0,0
0,AR,NMPI,3,2019,20193.00,0,0,0,0,0
0,AZ,Independent,3,2019,20193.00,352,350,197683.29,0.612686567,0
0,AZ,Independent,3,2019,20193.00,530,471,297711.38,0.612686567,0
1,AZ,Independent,3,2019,20193.00,0,0,0,0.612686567,0
0,AZ,Independent,3,2019,20193.00,277.5,183,104330.72,0.136567164,0
0,AZ,Independent,3,2019,20193.00,320.99,297,178645.39,0.250746269,0
0,AZ,Independent,3,2019,20193.00,43,39,24160.79,0.250746269,0
1,CA,Independent,3,2019,20193.00,155,151,90826.91,0.523829608,0
0,CA,Independent,3,2019,20193.00,340,329,183959.17,0.523829608,0
1,CA,Independent,3,2019,20193.00,197,181,111640.28,0.523829608,0
0,CA,Independent,3,2019,20193.00,637,581,333214.94,0.523829608,0
0,CA,Independent,3,2019,20193.00,452,283,174540.31,0.188106284,0
1,CA,Independent,3,2019,20193.00,247.5,163,96648.06,0.188106284,0
1,CA,Independent,3,2019,20193.00,0,0,0,0.288064108,0
0,CA,Independent,3,2019,20193.00,539,481,228868.02,0.288064108,0
1,CA,Independent,3,2019,20193.00,144,127,83332.81,0.288064108,0
0,CA,Independent,3,2019,20193.00,0,0,0,0.288064108,0
0,CA,Independent,3,2019,20193.00,54,47,30470.13,0.288064108,0
1,CA,Independent,3,2019,20193.00,29,28,17043.35,0.288064108,0
0,CO,Independent,3,2019,20193.00,21,21,12065.14,0.332378224,0
1,CO,Independent,3,2019,20193.00,315,306,181129.54,0.332378224,0
0,CO,Independent,3,2019,20193.00,0,0,0,0.332378224,0
1,CO,Independent,3,2019,20193.00,360,253,202274.26,0.332378224,0
0,CO,Independent,3,2019,20193.00,67.5,43,25866.2,0.122636103,0
1,CO,Independent,3,2019,20193.00,283.5,171,108290.71,0.122636103,0
0,CO,Independent,3,2019,20193.00,64,63,36756.56,0.544985673,1
1,CO,Independent,3,2019,20193.00,903,798,515852.14,0.544985673,1
0,CO,Independent,3,2019,20193.00,0,0,0,0.544985673,1
1,CO,Independent,3,2019,20193.00,103,90,60208.79,0.544985673,1
1,CT,TOP$,3,2019,20193.00,355,344,200599.76,0.613290633,0
1,CT,TOP$,3,2019,20193.00,534,422,301256.27,0.613290633,0
1,CT,TOP$,3,2019,20193.00,147,82,55235.39,0.065652522,0
1,CT,TOP$,3,2019,20193.00,470,401,264507.45,0.321056845,1
1,CT,TOP$,3,2019,20193.00,0,0,0,0.321056845,1
0,DC,NMPI,3,2019,20193.00,0,0,0,0.296296296,0
0,DC,NMPI,3,2019,20193.00,0,0,0,0.296296296,0
1,DC,NMPI,3,2019,20193.00,18,16,10176.7,0.296296296,0
1,DC,NMPI,3,2019,20193.00,0,0,0,0,0
0,DC,NMPI,3,2019,20193.00,0,0,0,0,0
1,DC,NMPI,3,2019,20193.00,0,0,0,0.703703704,1
0,DC,NMPI,3,2019,20193.00,42,38,23746.9,0.703703704,1
0,DE,SSDC,3,2019,20193.00,46,46,1749.3,0.496183206,0
0,DE,SSDC,3,2019,20193.00,91,84,3749.02,0.496183206,0
0,DE,SSDC,3,2019,20193.00,105,66,1552.18,0.251908397,0
1,DE,SSDC,3,2019,20193.00,0,0,0,0.251908397,1
0,DE,SSDC,3,2019,20193.00,65,52,0,0.251908397,1
0,DE,SSDC,3,2019,20193.00,15,14,0,0.251908397,1
0,FL,Independent,3,2019,20193.00,158,158,87184.76,0.274139845,0
0,FL,Independent,3,2019,20193.00,398,336,223160.82,0.274139845,0
1,FL,Independent,3,2019,20193.00,0,0,0,0.274139845,0
0,FL,Independent,3,2019,20193.00,130.5,85,48857.56,0.047169811,0
0,FL,Independent,3,2019,20193.00,0,0,0,0.678690344,1
1,FL,Independent,3,2019,20193.00,72,62,39958.95,0.678690344,1
0,FL,Independent,3,2019,20193.00,1192,1063,662907.78,0.678690344,1
1,FL,Independent,3,2019,20193.00,0,0,0,0.678690344,1
0,FL,Independent,3,2019,20193.00,107,98,59860.83,0.678690344,1
1,GA,Independent,3,2019,20193.00,35,35,19683.85,0.651624549,0
0,GA,Independent,3,2019,20193.00,60,60,33753.48,0.651624549,0
1,GA,Independent,3,2019,20193.00,171,164,96233.63,0.651624549,0
0,GA,Independent,3,2019,20193.00,103,102,58623.98,0.651624549,0
0,GA,Independent,3,2019,20193.00,81,52,30202.59,0.11732852,0
1,GA,Independent,3,2019,20193.00,19.5,13,7312.24,0.11732852,0
0,GA,Independent,3,2019,20193.00,96,94,54328.94,0.231046931,0
1,GA,Independent,3,2019,20193.00,38,34,21296.6,0.231046931,0
0,GA,Independent,3,2019,20193.00,0,0,0,0.231046931,0
1,GA,Independent,3,2019,20193.00,0,0,0,0.231046931,0
0,HI,Independent,3,2019,20193.00,26,26,14986.92,0.710059172,0
0,HI,Independent,3,2019,20193.00,103,94,59640.46,0.710059172,0
0,HI,Independent,3,2019,20193.00,93,49,34752.66,0.289940828,0
0,HI,Independent,3,2019,20193.00,0,0,0,0,0
0,IA,SSDC,3,2019,20193.00,127,127,71350.57,0.580530973,0
1,IA,SSDC,3,2019,20193.00,0,0,0,0.580530973,0
0,IA,SSDC,3,2019,20193.00,226,201,126306.99,0.580530973,0
0,IA,SSDC,3,2019,20193.00,120,72,44645.84,0.127433628,0
1,IA,SSDC,3,2019,20193.00,0,0,0,0.127433628,0
0,IA,SSDC,3,2019,20193.00,159,149,88983.39,0.292035398,0
1,IA,SSDC,3,2019,20193.00,0,0,0,0.292035398,0
0,IA,SSDC,3,2019,20193.00,0,0,0,0.292035398,0
0,IA,SSDC,3,2019,20193.00,19,16,10925.39,0.292035398,0
1,ID,TOP$,3,2019,20193.00,56,56,32226.88,0.311258278,0
1,ID,TOP$,3,2019,20193.00,38,38,22190.96,0.311258278,0
1,ID,TOP$,3,2019,20193.00,142.5,91,55195.08,0.301324503,0
1,ID,TOP$,3,2019,20193.00,144,117,83181.2,0.387417219,1
1,ID,TOP$,3,2019,20193.00,0,0,0,0.387417219,1
1,ID,TOP$,3,2019,20193.00,0,0,0,0.387417219,1
1,IL,Independent,3,2019,20193.00,0,0,0,0.689536878,1
0,IL,Independent,3,2019,20193.00,93,93,56716.73,0.689536878,1
1,IL,Independent,3,2019,20193.00,17,17,12793.53,0.689536878,1
0,IL,Independent,3,2019,20193.00,303,292,176880.83,0.689536878,1
1,IL,Independent,3,2019,20193.00,0,0,0,0.159519726,0
0,IL,Independent,3,2019,20193.00,139.5,93,56656.36,0.159519726,0
1,IL,Independent,3,2019,20193.00,0,0,0,0.150943396,1
0,IL,Independent,3,2019,20193.00,103,88,64225.62,0.150943396,1
1,IN,Independent,3,2019,20193.00,25,25,14121.5,0.53653217,0
0,IN,Independent,3,2019,20193.00,626,622,359504.63,0.53653217,0
0,IN,Independent,3,2019,20193.00,854,793,489001.12,0.53653217,0
1,IN,Independent,3,2019,20193.00,43,36,24274.68,0.53653217,0
0,IN,Independent,3,2019,20193.00,541.5,344,207095.56,0.125045438,0
1,IN,Independent,3,2019,20193.00,0,0,0,0.125045438,0
1,IN,Independent,3,2019,20193.00,20,20,11281.8,0.338422392,0
0,IN,Independent,3,2019,20193.00,912,844,522004.26,0.338422392,0
0,IN,Independent,3,2019,20193.00,0,0,0,0.338422392,0
0,IN,Independent,3,2019,20193.00,77,67,44191.45,0.338422392,0
1,IN,Independent,3,2019,20193.00,0,0,0,0.338422392,0
0,KS,Independent,3,2019,20193.00,111,111,62974.68,0.723333333,1
0,KS,Independent,3,2019,20193.00,115,106,65229.86,0.723333333,1
0,KS,Independent,3,2019,20193.00,99,66,37493.1,0.22,0
0,KS,Independent,3,2019,20193.00,18,17,10179.48,0.056666667,0
0,KS,Independent,3,2019,20193.00,0,0,0,0.056666667,0
0,KY,NMPI,3,2019,20193.00,435,433,252538.18,0.480055021,0
1,KY,NMPI,3,2019,20193.00,0,0,0,0.480055021,0
1,KY,NMPI,3,2019,20193.00,0,0,0,0.480055021,0
0,KY,NMPI,3,2019,20193.00,697,614,405320.49,0.480055021,0
0,KY,NMPI,3,2019,20193.00,715.5,467,275453.03,0.214121962,0
1,KY,NMPI,3,2019,20193.00,0,0,0,0.214121962,0
0,KY,NMPI,3,2019,20193.00,0,0,0,0.305823017,1
0,KY,NMPI,3,2019,20193.00,657,621,380168.65,0.305823017,1
1,KY,NMPI,3,2019,20193.00,0,0,0,0.305823017,1
1,KY,NMPI,3,2019,20193.00,0,0,0,0.305823017,1
0,KY,NMPI,3,2019,20193.00,47,46,27173.55,0.305823017,1
0,LA,TOP$,3,2019,20193.00,328,326,181151.31,0.47845805,0
1,LA,TOP$,3,2019,20193.00,0,0,0,0.47845805,0
0,LA,TOP$,3,2019,20193.00,336,307,191896.58,0.47845805,0
1,LA,TOP$,3,2019,20193.00,0,0,0,0.111111111,0
0,LA,TOP$,3,2019,20193.00,220.5,147,82715.27,0.111111111,0
0,LA,TOP$,3,2019,20193.00,0,0,0,0.410430839,1
1,LA,TOP$,3,2019,20193.00,0,0,0,0.410430839,1
0,LA,TOP$,3,2019,20193.00,602,520,341917.22,0.410430839,1
0,LA,TOP$,3,2019,20193.00,26,23,14845.9,0.410430839,1
1,MA,Independent,3,2019,20193.00,58,55,32423.3,0.890428212,0
0,MA,Independent,3,2019,20193.00,140,140,80511.68,0.890428212,0
1,MA,Independent,3,2019,20193.00,237,214,132989.11,0.890428212,0
0,MA,Independent,3,2019,20193.00,306,298,174935.08,0.890428212,0
1,MA,Independent,3,2019,20193.00,0,0,0,0.050377834,0
0,MA,Independent,3,2019,20193.00,60,40,22771.2,0.050377834,0
1,MA,Independent,3,2019,20193.00,0,0,0,0.059193955,0
0,MA,Independent,3,2019,20193.00,53,47,31184.33,0.059193955,0
1,MA,Independent,3,2019,20193.00,0,0,0,0.059193955,0
0,MD,TOP$,3,2019,20193.00,129,129,71401.74,0.523447402,0
0,MD,TOP$,3,2019,20193.00,327,284,186155.69,0.523447402,0
0,MD,TOP$,3,2019,20193.00,243,148,89784.2,0.187579214,0
1,MD,TOP$,3,2019,20193.00,0,0,0,0.187579214,0
0,MD,TOP$,3,2019,20193.00,0,0,0,0.288973384,0
0,MD,TOP$,3,2019,20193.00,223,209,122391,0.288973384,0
0,MD,TOP$,3,2019,20193.00,23,19,12927.22,0.288973384,0
1,ME,SSDC,3,2019,20193.00,128,128,72433.95,0.72311828,0
1,ME,SSDC,3,2019,20193.00,164,141,92580.32,0.72311828,0
1,ME,SSDC,3,2019,20193.00,28.5,19,10732.06,0.051075269,0
1,ME,SSDC,3,2019,20193.00,102,84,57337.98,0.225806452,0
1,ME,SSDC,3,2019,20193.00,0,0,0,0.225806452,0
1,MI,NMPI,3,2019,20193.00,42,42,17053.26,0.882305195,0
0,MI,NMPI,3,2019,20193.00,282,282,157381.79,0.882305195,0
1,MI,NMPI,3,2019,20193.00,87,75,28458.84,0.882305195,0
0,MI,NMPI,3,2019,20193.00,706,688,396643.47,0.882305195,0
0,MI,NMPI,3,2019,20193.00,43.5,27,16622.15,0.021915584,0
1,MI,NMPI,3,2019,20193.00,0,0,0,0.021915584,0
0,MI,NMPI,3,2019,20193.00,101,91,57365.01,0.095779221,1
1,MI,NMPI,3,2019,20193.00,27,27,13110.03,0.095779221,1
1,MI,NMPI,3,2019,20193.00,0,0,0,0.095779221,1
0,MI,NMPI,3,2019,20193.00,0,0,0,0.095779221,1
0,MN,NMPI,3,2019,20193.00,127,127,73402.37,0.400229358,0
1,MN,NMPI,3,2019,20193.00,0,0,0,0.400229358,0
0,MN,NMPI,3,2019,20193.00,246,222,140650.72,0.400229358,0
1,MN,NMPI,3,2019,20193.00,0,0,0,0.149082569,0
0,MN,NMPI,3,2019,20193.00,201,130,77225.06,0.149082569,0
